931-0.959768	0.018886	0.005043	-0.003901	-0.008389	0.048687	0.000628
932-0.955405	0.004304	0.003023	-0.016596	0.002129	-0.063149	0.000659
933-0.876902	0.010305	-0.025579	-0.014812	-0.000642	-0.057010	0.001190
934-1.032582	0.033218	-0.015043	-0.011861	-0.007775	0.190476	-0.000919
935-0.934935	0.031083	-0.014219	0.001018	-0.010580	0.110571	0.000409
936-0.915489	-0.010310	-0.020361	0.010699	0.003024	-0.087370	0.000759
937-0.982288	0.037221	-0.020426	0.006441	-0.010703	0.132347	0.000114
938-0.895186	-0.010874	-0.017517	0.008611	0.003138	-0.048490	-0.000050
939-0.945849	0.019601	-0.006957	-0.003944	-0.006188	0.117248	-0.000387
940-0.808874	0.016032	-0.015657	-0.019542	-0.005361	0.044486	0.000349
941-0.898872	0.022337	-0.024529	-0.018090	-0.003310	0.031968	-0.000026
942-0.884780	-0.027068	-0.017249	0.013980	0.009957	-0.138357	-0.000216
943-0.961709	0.005477	-0.001765	0.005360	0.001277	-0.025654	0.000456
944-0.990389	0.013137	-0.010309	0.007583	-0.004739	0.036186	0.000806
945-0.909132	0.011355	0.008564	-0.008245	-0.003239	0.019003	0.000669
946-0.842807	0.010497	-0.005368	-0.005371	-0.001952	-0.013035	0.000598
947-0.832643	-0.022373	-0.009200	0.018379	0.004559	-0.158364	0.000938
948-0.895129	0.019635	-0.013353	-0.016837	-0.002031	-0.005584	0.000911
949-0.952874	0.035531	-0.008751	0.001700	-0.011171	0.099811	0.000371
950-0.973331	-0.007480	0.019445	0.011235	0.001264	0.058675	-0.001150
951-0.929878	-0.005031	-0.010421	-0.004670	0.001972	0.095445	-0.001827
952-0.888769	-0.008386	-0.007792	0.014537	-0.000443	0.011869	-0.000066
953-0.851001	0.031855	-0.019783	-0.008771	-0.009633	0.185784	-0.001091
954-0.847905	0.012401	-0.008838	-0.006113	-0.002353	0.004725	0.000415
955-0.873781	-0.018798	-0.019491	0.006328	0.007058	-0.158715	0.000676
956-0.952192	-0.001297	-0.015898	0.018646	-0.000363	-0.011605	0.000150
957-0.892845	-0.002808	-0.008484	0.007153	0.003676	-0.050631	0.000277
958-0.908410	-0.007474	-0.018784	0.018463	0.002494	-0.082640	0.000867
959-0.896874	0.010790	-0.000314	0.002179	-0.001218	-0.032116	0.001503
960-0.978698	0.020802	-0.020214	-0.004346	-0.005463	0.151572	-0.001149
961-0.913863	0.008236	-0.015502	-0.019044	-0.001027	-0.009451	0.000236
962-0.860196	-0.002968	-0.014913	-0.003405	0.003651	-0.057010	0.000578
963-0.979200	0.007487	0.001439	0.008826	-0.002691	0.029062	0.000185
964-0.920736	0.007662	-0.005199	0.010515	-0.005019	0.088601	-0.000500
965-0.867530	-0.000925	-0.000413	-0.012907	0.001808	-0.067983	0.000388
966-0.868816	0.004875	-0.017110	-0.000164	-0.000138	-0.017357	0.000484
967-0.952084	-0.007216	-0.011125	0.005090	0.003608	-0.011406	-0.000432
968-0.857059	-0.026203	-0.014576	0.008026	0.010208	-0.183422	0.000160
969-0.835744	0.006851	-0.005810	-0.003535	-0.000842	0.048779	-0.000833
970-0.929277	-0.000594	-0.012524	0.005966	0.000527	0.022653	-0.000501
971-0.914873	-0.019854	-0.012521	0.003260	0.007152	-0.088930	0.000104
972-0.884269	-0.017819	-0.013369	0.011832	0.006091	-0.140774	0.000625
973-0.975284	0.010734	-0.011761	0.001659	-0.001421	0.114166	-0.000989
974-0.928789	0.006295	0.010201	0.010285	-0.001997	0.001921	0.000580
975-0.870646	0.024583	-0.023371	-0.016621	-0.005857	0.116220	-0.000497
976-0.857258	0.020806	-0.001132	-0.001398	-0.007913	0.090318	0.000351
977-1.012000	0.015302	-0.009741	-0.007130	-0.003749	0.020824	0.000532
978-0.889127	0.015506	-0.003225	-0.012764	-0.003476	0.055158	-0.000110
979-0.915876	0.035684	-0.013742	0.010499	-0.012265	0.200741	-0.000318
980-0.876442	0.004490	-0.020735	-0.017303	-0.000464	-0.109659	0.001710
981-0.920864	-0.028499	0.002976	-0.003584	0.011611	-0.176698	0.000058
982-0.863258	-0.028459	-0.013194	0.002131	0.011185	-0.234895	0.001468
983-0.863064	-0.007491	-0.023669	-0.002053	0.001047	-0.085205	0.000398
984-0.883505	0.007768	-0.010731	-0.011041	0.001366	-0.039804	0.000250
985-0.915345	-0.008041	0.004738	0.001634	0.002395	-0.070872	0.000347
986-0.781472	-0.015049	-0.014492	-0.002526	0.003460	-0.162402	0.001330
987-0.895121	0.016964	0.001645	-0.002530	-0.007980	0.126145	-0.000522
988-0.914033	-0.015589	-0.009494	0.013244	0.003246	0.071408	-0.002608
989-0.865913	-0.029402	0.007087	0.002323	0.010112	-0.204016	0.000767
990-0.881398	-0.008406	-0.001733	0.000400	0.002013	-0.073793	0.000381
991-0.915496	-0.002534	-0.009300	-0.006056	0.004015	-0.073004	0.000181
992-0.838099	-0.019201	-0.020210	0.005332	0.009039	-0.066956	-0.000319
993-0.922614	-0.010621	0.008583	0.004451	0.001792	0.046607	-0.000880
994-0.837283	-0.005229	-0.012568	0.005299	0.001037	-0.051355	-0.000003
995-0.887335	-0.011255	-0.000596	0.001908	0.003690	-0.025177	-0.000804
996-0.867532	-0.016373	0.006119	0.007530	0.003916	-0.042321	-0.000247
997-0.903795	0.004940	-0.031197	0.009145	-0.002257	-0.039832	0.001048
998-0.969736	0.020515	-0.004112	0.010899	-0.009918	0.167122	-0.000213
999-0.815853	-0.008722	-0.000381	0.001408	0.001778	-0.071366	0.001250
1000-0.898410	0.005594	-0.022471	0.012772	-0.001375	0.006654	0.000190
1001-0.915009	0.016195	-0.020655	-0.010636	-0.003523	0.137160	-0.001162
1002-0.919282	0.013583	-0.017412	-0.013125	-0.000902	0.058488	-0.000417
1003-0.890110	0.017144	-0.012530	0.004427	-0.005202	-0.061117	0.001967
1004-0.897827	0.003855	0.007707	0.001331	-0.000796	0.002984	0.000231
1005-0.863160	-0.014093	-0.003979	-0.000039	0.003125	-0.086251	0.000491
1006-0.923377	0.017863	0.009250	0.009451	-0.005718	0.119020	-0.000286
1007-0.861497	-0.016046	0.007301	-0.008883	0.005528	-0.008502	-0.001057
1008-0.906157	0.002203	-0.012668	0.007044	-0.001365	0.024315	-0.000365
1009-0.943487	-0.055607	-0.013787	0.015558	0.017119	-0.222788	-0.000995
1010-0.901296	-0.031996	-0.007055	0.007238	0.012312	-0.207321	0.001349
1011-0.912788	0.000136	-0.011771	-0.002672	0.000559	-0.051322	0.000661
1012-0.938906	0.013526	-0.012256	-0.001558	-0.002795	0.099543	-0.000848
1013-0.874751	0.003298	-0.014470	0.017952	-0.001761	-0.027574	0.000855
1014-0.897899	0.028466	0.008876	-0.008232	-0.009881	0.141417	-0.000276
1015-0.942165	0.023068	-0.018825	0.000535	-0.005823	0.075648	0.000807
1016-0.903593	0.031490	-0.002235	-0.008450	-0.012390	0.145251	0.000191
1017-0.919835	0.012862	-0.001457	-0.011213	-0.003630	0.033887	0.000104
1018-0.885091	0.007356	-0.025640	0.003480	-0.000466	0.032245	-0.000208
1019-1.018864	0.014379	-0.016952	0.000664	-0.003371	0.076042	-0.000024
1020-0.832173	0.006509	-0.002932	-0.006826	-0.003048	0.037266	-0.000276
1021-0.979664	0.009726	-0.026301	0.006730	-0.003313	-0.015233	0.001383
1022-0.935107	0.007649	-0.023813	0.001564	-0.001669	-0.006006	0.000247
1023-0.837547	0.014717	0.004776	-0.002336	-0.006352	0.086956	0.000044
1024-0.968891	-0.009936	-0.002299	-0.002647	0.001740	-0.001595	-0.000688
1025-0.892523	-0.004361	0.003936	-0.005076	0.000768	0.069850	-0.001604
1026-0.872070	-0.006791	-0.011878	0.003235	0.005378	-0.053866	-0.000492
1027-0.946828	0.015846	-0.010265	0.009094	-0.004448	0.005517	0.000915
1028-0.943911	-0.010960	-0.011024	-0.011591	0.005917	-0.032605	-0.000442
1029-0.852106	-0.015789	-0.003712	0.014065	0.004256	-0.116634	0.000953
1030-0.882881	0.018382	-0.010686	-0.011636	-0.005396	0.116099	-0.001003
1031-0.877451	-0.007263	-0.027530	-0.011081	0.003418	-0.119077	0.000401
1032-0.909952	0.025252	-0.016672	-0.011473	-0.007319	0.104345	0.000248
1033-0.957792	-0.006785	-0.028530	0.014465	0.005297	-0.038459	-0.000121
1034-0.908596	0.002281	-0.016128	-0.009743	0.000828	0.011305	-0.000490
1035-0.926598	0.005609	-0.005935	-0.000886	-0.001890	0.004245	0.000484
1036-0.887037	-0.049407	-0.034577	0.009844	0.017384	-0.217003	-0.000414
1037-0.890216	0.011124	-0.027984	0.002598	-0.002503	0.010717	0.000183
1038-0.935861	0.015814	0.012969	-0.005081	-0.005213	0.041475	0.000615
1039-0.805438	-0.025706	0.007208	0.001266	0.011044	-0.110923	-0.000243
1040-1.009728	0.008135	-0.003087	-0.005810	-0.002330	0.083050	-0.000881
1041-0.919177	0.013247	-0.008190	0.003245	-0.003915	0.041879	0.000698
1042-0.878337	0.002671	-0.001097	-0.009937	-0.002322	0.009949	-0.000100
1043-0.932415	-0.001122	-0.019964	0.002517	0.002153	-0.032901	0.000301
1044-0.954311	0.007592	-0.011652	0.015825	-0.003289	0.080407	-0.000248
1045-0.903047	0.008503	-0.008463	0.004188	-0.002781	0.126672	-0.001844
1046-0.941406	0.000659	0.002593	0.009028	0.000767	-0.057563	0.000924
1047-0.903175	-0.003106	0.018452	0.004343	0.000656	0.069905	-0.001683
1048-0.788371	0.030161	-0.018830	-0.015794	-0.008520	0.076084	0.000555
1049-0.880681	-0.017859	-0.006534	-0.020618	0.010688	-0.239706	0.002055
1050-0.875202	-0.010627	-0.000889	0.006960	0.001433	-0.007464	-0.000295
1051-0.882051	-0.012190	-0.007117	0.001342	0.003248	0.048013	-0.002164
1052-0.918540	-0.016241	-0.001117	-0.014395	0.008286	-0.082050	-0.000388
1053-0.959160	-0.004828	-0.020121	0.000980	0.001051	0.073458	-0.001129
1054-0.912684	-0.007738	-0.015844	0.008221	0.003450	-0.057636	-0.000178
1055-0.926289	0.003802	-0.018623	0.006771	-0.003104	0.174805	-0.002264
1056-1.023359	0.003262	-0.009189	0.019499	-0.000992	-0.063565	0.001719
1057-0.860424	-0.001297	-0.010985	0.011148	-0.000073	0.008861	-0.000315
1058-0.910872	-0.007844	-0.020421	0.005092	0.005775	-0.083823	0.000020
1059-0.912601	0.011746	-0.004903	-0.013289	-0.000976	0.059249	-0.000143
1060-0.951702	0.028702	-0.014845	0.003719	-0.009237	0.126879	0.000188
1061-0.897439	-0.003735	-0.003588	-0.009347	0.002732	-0.115135	0.001329
1062-0.963314	0.007166	-0.003460	-0.012355	0.000151	0.065834	-0.000820
1063-0.823601	-0.013922	-0.003964	-0.013424	0.004740	-0.006046	-0.000936
1064-0.930058	-0.014888	-0.022505	0.030392	0.003962	-0.091003	0.000704
1065-0.864552	-0.007352	-0.029166	-0.001811	0.003990	-0.028462	-0.000859
1066-0.889297	0.031178	0.000532	0.003572	-0.011798	0.222982	-0.000725
1067-0.897922	-0.001348	-0.028436	0.016873	0.001964	0.018962	-0.000779
1068-0.970729	0.012812	-0.014187	-0.006825	-0.003446	0.097664	-0.000919
1069-0.957522	0.008052	-0.020945	-0.001232	-0.000308	0.037133	-0.000311
1070-0.890509	0.019211	-0.014030	0.007576	-0.007070	0.019426	0.000911
1071-0.980058	0.000029	0.006307	0.001196	0.001543	-0.008818	0.000466
1072-0.944942	0.023740	-0.003002	0.002727	-0.007774	0.119473	-0.000403
1073-0.939724	-0.000380	-0.010805	0.015523	-0.000914	0.001992	0.000130
1074-0.925127	-0.013521	-0.001730	0.004935	0.004356	0.027233	-0.001587
1075-0.903386	0.014732	-0.013665	-0.024234	-0.000981	-0.007101	0.000822
1076-0.893933	-0.002445	-0.008166	0.013844	-0.000971	-0.054955	0.000477
1077-0.912120	-0.002447	-0.021957	0.002685	0.001119	-0.015247	-0.000269
1078-0.916296	0.010985	-0.012680	0.000874	-0.002212	0.033236	0.000204
1079-0.930630	0.002701	-0.016793	-0.007253	-0.000449	-0.050269	0.000990
1080-0.881617	0.005626	0.009916	0.011678	-0.002161	0.073406	-0.000662
1081-0.903161	0.008642	-0.011310	-0.001472	-0.001605	0.100959	-0.000913
1082-0.840372	0.003498	-0.000453	-0.027326	0.001102	-0.077699	0.000987
1083-0.960920	-0.010701	-0.017029	0.018832	0.002933	0.104423	-0.002250
1084-0.938473	0.006598	-0.018665	-0.014338	0.001428	-0.005001	0.000119
1085-0.843538	-0.014545	-0.007920	0.003520	0.003734	-0.017756	-0.001237
1086-0.930602	-0.000444	-0.004078	-0.004009	0.000749	-0.043791	0.000391
1087-1.005792	0.035558	-0.014304	0.011694	-0.012756	0.172574	0.000519
1088-0.957043	-0.011844	-0.000420	-0.010676	0.006621	-0.047487	-0.000460
1089-0.893155	0.011999	-0.008169	0.002566	-0.003599	-0.020468	0.000738
1090-0.852951	-0.001125	-0.021625	0.009383	-0.001384	0.008581	0.000112
1091-0.917150	-0.006574	-0.016060	0.005384	0.003554	-0.053599	0.000033
1092-0.970969	0.027440	-0.007548	-0.009318	-0.007657	0.160881	-0.000667
1093-0.901240	-0.010291	-0.023474	-0.012604	0.007290	-0.055776	-0.000617
1094-0.847562	-0.001303	0.002652	0.006065	-0.000197	-0.030671	0.000229
1095-0.873510	-0.015857	-0.018158	0.020490	0.006594	-0.117717	0.000300
1096-0.969959	0.021711	-0.015542	0.014579	-0.006345	0.072470	0.001013
1097-0.912990	0.009855	-0.015753	0.000234	0.001257	-0.040083	0.000851
1098-0.961772	0.016337	0.007334	0.009897	-0.006329	0.051021	0.000615
1099-0.913497	0.014650	-0.019893	0.001577	-0.003691	0.058727	-0.000089
1100-0.956556	0.011706	-0.038807	0.006569	0.000536	-0.045363	0.001352
1101-0.884765	-0.007538	-0.021552	0.016182	0.003026	0.119483	-0.001903
1102-0.924469	0.001049	-0.005563	-0.000111	0.000671	-0.027942	0.000357
1103-0.872953	-0.006609	-0.011016	0.009175	0.002154	-0.039271	0.000937
1104-0.961758	0.023057	-0.001221	0.012317	-0.008043	0.123511	0.000161
1105-0.973614	0.019607	-0.015155	0.004193	-0.007163	0.093078	0.000002
1106-0.930597	-0.000030	-0.011810	0.005246	-0.001297	-0.054615	0.000882
1107-0.797438	-0.013707	-0.008817	0.004661	0.004038	0.002860	-0.001137
1108-0.946435	0.014487	-0.020096	-0.006754	-0.004618	0.131235	-0.001213
1109-0.871274	-0.003795	-0.026486	-0.011634	0.003385	-0.029419	0.000138
1110-0.857472	-0.032055	0.003579	0.014922	0.010893	-0.213306	0.000786
1111-0.878121	-0.005834	-0.015588	-0.017007	0.004130	0.002635	-0.000568
1112-0.911690	-0.005051	-0.011999	-0.003683	0.004095	-0.041187	0.000103
1113-0.956117	0.007566	-0.005961	0.004092	-0.003071	0.059420	-0.000244
1114-0.943194	0.010063	-0.013464	-0.000435	-0.003579	0.038003	-0.000214
1115-0.881390	0.019420	-0.001318	-0.000271	-0.007121	0.146270	-0.000809
1116-0.941966	0.017113	-0.016545	0.003384	-0.003540	0.011614	0.001043
1117-0.929679	0.015870	-0.007514	-0.013854	-0.004489	0.129450	-0.000912
1118-0.976171	0.012620	-0.006475	-0.003824	-0.002625	0.086990	-0.000507
1119-0.935193	0.013213	0.009843	-0.002776	-0.006055	0.076865	0.000307
1120-0.907104	-0.001375	0.003624	0.006496	0.000229	0.075544	-0.001281
1121-0.885710	0.021148	-0.018765	0.003817	-0.004500	0.090173	-0.000116
1122-0.850042	-0.007810	-0.017274	-0.001592	0.002907	0.004470	-0.000868
1123-0.922578	0.011236	0.001384	-0.009136	-0.003125	0.110221	-0.000892
1124-0.888276	0.013434	-0.020788	0.006431	-0.004270	0.089967	-0.000933
1125-0.896820	-0.003303	-0.027065	-0.004481	0.000592	-0.037739	0.000271
1126-0.879273	0.006755	-0.017090	0.005882	0.000574	-0.009022	0.000546
1127-0.960505	0.004261	-0.016768	0.013025	-0.000995	0.030017	-0.000002
1128-0.847189	-0.035053	-0.016135	0.000003	0.013934	-0.234054	0.000892
1129-0.893872	0.000704	-0.025184	0.005033	0.000744	-0.128672	0.001804
1130-0.887810	-0.012003	0.000069	-0.000365	0.004297	-0.055490	-0.000077
1131-0.946437	-0.033916	-0.004315	0.009171	0.010765	-0.101460	-0.000899
1132-0.954783	0.021871	-0.009993	0.010445	-0.007432	0.197709	-0.001383
1133-0.890288	-0.009565	-0.017698	0.003155	0.004439	-0.050147	0.000173
1134-0.944953	-0.000394	-0.017212	0.001417	0.002447	0.054885	-0.001023
1135-0.911251	-0.005635	-0.019671	0.013451	0.001904	-0.013507	-0.000208
1136-0.858498	-0.000708	-0.010115	0.018227	0.000004	-0.013940	-0.000297
1137-0.854759	-0.024728	-0.023417	0.012127	0.009739	-0.034761	-0.001747
1138-0.848215	0.002092	-0.024311	0.011250	-0.000735	0.018000	0.000054
1139-1.004931	0.005055	-0.012604	0.011489	-0.000814	0.009691	0.000293
1140-0.893810	0.021866	0.002129	-0.016382	-0.008497	0.137871	-0.000420
1141-0.872173	-0.011410	-0.012280	0.005921	0.003555	-0.044515	-0.000404
1142-0.967241	0.022875	0.005099	-0.003815	-0.005896	0.126254	-0.000638
1143-0.921299	0.004853	-0.005555	-0.019639	-0.000994	0.040404	-0.000314
1144-0.910169	0.022982	-0.011640	-0.005644	-0.005793	0.164027	-0.000716
1145-0.819998	0.007260	-0.021761	0.000295	-0.003537	0.069024	-0.000211
1146-0.941572	-0.003878	-0.027650	0.010647	0.003713	0.106772	-0.002279
1147-0.983117	-0.003101	-0.010209	-0.004645	0.003995	-0.082027	0.001396
1148-0.980199	-0.006391	0.007401	0.008984	-0.000791	-0.042009	0.001072
1149-0.885520	-0.015587	-0.009102	0.005741	0.004260	-0.045077	-0.000588
1150-0.982600	0.017843	-0.008035	0.005226	-0.005925	0.112523	-0.000111
1151-0.855490	-0.029653	0.002774	0.009023	0.008096	-0.115212	-0.000104
1152-0.906631	-0.032591	0.001299	-0.005787	0.011582	-0.136647	-0.000290
1153-0.941426	0.002666	-0.004368	-0.003539	-0.001190	-0.010352	0.000410
1154-0.947524	-0.013850	-0.006348	0.018209	0.003760	0.055634	-0.001131
1155-0.882789	-0.046809	-0.016703	0.008137	0.016026	-0.286759	0.001327
1156-0.939245	0.012016	-0.019253	0.008080	-0.003252	0.013185	0.000515
1157-0.948005	0.009425	-0.023345	0.026414	-0.004835	0.063685	0.000270
1158-0.828587	-0.022194	-0.015355	-0.001220	0.007894	-0.172291	0.000677
1159-0.845602	-0.003102	-0.015858	0.002825	0.001962	-0.152265	0.001924
1160-0.884663	0.013479	-0.020280	0.007433	-0.004700	0.079708	0.000110
1161-0.974724	-0.008724	-0.014141	0.018093	0.002773	0.046110	-0.001478
1162-0.934784	-0.007681	-0.005863	-0.003007	0.003638	-0.063987	-0.000078
1163-0.922374	0.007313	-0.022691	0.018604	0.000115	0.040230	0.000225
1164-0.932372	0.021514	-0.000724	-0.003506	-0.006272	0.034777	0.001013
1165-0.922352	0.015054	-0.024108	-0.010912	-0.003092	0.059463	-0.000245
1166-0.840853	0.002632	-0.014943	0.010678	-0.001335	-0.056864	0.001646
1167-0.879863	-0.012824	-0.005185	0.013204	0.000896	0.004346	-0.000664
1168-0.940973	-0.003648	-0.023725	0.026617	0.000890	-0.005646	-0.000096
1169-0.843362	-0.011296	-0.022453	0.004663	0.003141	-0.210625	0.001725
1170-0.904815	0.014464	0.000310	-0.019627	-0.003208	0.088412	-0.000667
1171-0.949124	0.012461	-0.013498	0.001807	-0.001295	0.085712	-0.000473
1172-0.842912	0.022544	0.014121	-0.013913	-0.008999	0.142604	-0.000955
1173-0.921374	0.003222	-0.012369	0.000090	-0.002002	0.018848	-0.000456
1174-0.901241	0.025305	-0.014889	0.002354	-0.009584	0.155296	-0.000775
1175-0.876604	0.036993	-0.018652	-0.013950	-0.010263	0.156442	-0.000300
1176-0.915567	0.017226	-0.017015	-0.009239	-0.002945	0.108629	-0.001028
1177-0.977249	0.021999	-0.012234	-0.019927	-0.004018	0.015112	0.001438
1178-0.826752	-0.009476	-0.015300	-0.011546	0.006296	-0.190697	0.001941
1179-0.878218	-0.031209	-0.002175	0.004050	0.009748	-0.141897	0.000331
1180-0.869657	0.008589	-0.008938	-0.006123	-0.003563	-0.061382	0.001730
1181-0.935723	-0.007677	-0.015406	0.015964	0.001939	0.025015	-0.000629
1182-0.846282	-0.000662	-0.003575	-0.004873	0.001600	-0.012444	-0.000058
1183-0.936765	-0.013772	0.005546	-0.016758	0.006367	-0.148807	0.000771
1184-0.872304	-0.012071	-0.012446	0.009485	0.002802	-0.082588	0.000413
1185-0.940478	0.026604	-0.004015	-0.006824	-0.007809	0.100464	-0.000043
1186-1.009472	0.033322	-0.001465	-0.000158	-0.009138	0.144671	0.000457
1187-0.931494	0.017450	-0.004273	0.000662	-0.006060	0.038960	0.000304
1188-0.847472	0.004128	-0.010280	0.000277	-0.000718	-0.110053	0.001485
1189-0.930885	0.026361	-0.000408	-0.009429	-0.009858	0.130945	-0.000240
1190-0.881123	-0.009258	0.000299	0.020223	0.002461	-0.013246	-0.000484
1191-0.914677	-0.002656	-0.002526	0.003230	0.003198	-0.055267	0.000699
1192-0.896561	0.021626	-0.013498	0.000719	-0.005924	0.071235	0.000614
1193-0.894211	0.000922	-0.012068	-0.006794	-0.000475	-0.029628	-0.000452
1194-0.852784	-0.004748	-0.008580	-0.009190	0.004209	-0.085234	0.000110
1195-0.923053	0.012458	-0.014515	-0.001427	-0.002779	0.026712	0.000124
1196-0.943756	0.010151	0.003571	0.002506	-0.002539	0.035377	0.000326
1197-0.968004	0.025622	-0.004130	-0.000449	-0.008187	0.137261	0.000328
1198-0.858148	0.017219	-0.006841	-0.009045	-0.007246	0.020504	0.001231
1199-0.900092	-0.018835	-0.013289	-0.018535	0.010058	-0.209950	0.001598
1200-0.895554	0.008292	-0.014510	0.007947	-0.004007	0.047546	0.000064
1201-0.891185	-0.020293	-0.018398	0.000458	0.008602	-0.044489	-0.000674
1202-0.958852	0.022997	-0.015554	0.007649	-0.007281	0.104559	0.000137
1203-0.807688	-0.014684	-0.014369	0.010435	0.006272	-0.049159	-0.000967
1204-0.933607	0.009347	-0.023113	0.020761	-0.001690	0.067620	-0.000455
1205-0.861340	-0.003848	-0.002801	0.004546	0.001867	-0.032219	0.000547
1206-0.945385	0.020464	-0.010114	0.010683	-0.007386	0.129205	-0.000341
1207-0.848201	-0.007854	-0.011318	-0.007033	0.003476	-0.108117	0.001197
1208-0.993550	0.014792	-0.006563	-0.007403	-0.002576	0.152904	-0.001120
1209-0.934606	-0.023265	-0.005844	0.027505	0.005518	-0.009670	-0.000866
1210-0.934762	-0.005405	-0.002251	0.002879	0.002389	-0.010250	-0.000491
1211-1.028870	0.020296	-0.010992	0.014304	-0.006010	0.100842	-0.000866
1212-0.988334	0.029942	-0.024742	-0.001687	-0.009741	-0.010284	0.001893
1213-0.946197	0.027668	-0.002232	-0.006778	-0.010331	0.221512	-0.001400
1214-0.912975	-0.017747	-0.006285	-0.004914	0.006576	-0.035182	-0.000836
1215-0.832859	-0.037791	-0.023189	0.002919	0.014264	-0.167234	-0.000486
1216-0.878013	-0.014848	0.005389	0.015967	0.004228	-0.250814	0.002570
1217-0.848504	-0.012799	-0.008521	-0.001592	0.004034	-0.095446	0.001012
1218-0.906944	0.002930	-0.000186	0.013129	-0.004228	0.079258	-0.000190
1219-0.924113	0.000284	0.003568	-0.003714	-0.001382	0.051377	-0.000783
1220-0.859625	-0.007620	-0.014483	-0.004801	0.003362	-0.025991	-0.000836
1221-0.918123	-0.003451	-0.002680	-0.006137	0.001422	0.052857	-0.001197
1222-0.933846	0.014637	-0.014882	0.012897	-0.005746	0.166140	-0.000717
1223-0.846412	-0.010038	-0.034643	-0.001853	0.003848	-0.048305	-0.000871
1224-0.996403	0.032675	-0.013138	0.003177	-0.011882	0.203278	-0.000038
1225-0.965516	0.027839	-0.018482	0.007569	-0.008693	0.104504	-0.000199
1226-0.973419	-0.016104	-0.004178	-0.016620	0.008114	0.002183	-0.001326
1227-0.891054	-0.009473	0.005859	0.010537	0.001674	0.119197	-0.001647
1228-0.895109	-0.022495	-0.018144	0.020673	0.008136	-0.107675	-0.000212
1229-0.839711	-0.011681	-0.009134	0.003248	0.000387	0.029111	-0.000932
1230-0.833499	-0.014658	-0.000580	0.012520	0.001647	-0.072928	0.000483
1231-0.919881	0.022714	-0.006595	-0.020479	-0.005294	0.055944	0.000478
1232-0.906188	0.014908	-0.033603	-0.003713	-0.001278	0.028656	-0.000384
1233-0.922970	-0.001579	-0.015277	0.010184	0.001080	-0.066851	0.000942
1234-0.902643	0.002225	-0.005526	0.006543	-0.000587	0.069285	-0.000773
1235-0.867124	0.001702	0.005081	-0.010424	0.000434	-0.076275	0.001334
1236-0.837332	-0.012136	-0.008350	-0.008600	0.004387	-0.131645	0.000630
1237-0.869635	0.011312	0.000723	0.001585	-0.004644	0.059857	-0.000190
1238-0.854580	-0.011206	-0.007314	-0.012937	0.004449	-0.153394	0.000898
1239-0.909496	-0.000805	0.000489	-0.021690	0.001030	-0.035354	0.000193
1240-0.942536	-0.017680	-0.011843	0.020475	0.005578	-0.064142	0.000232
1241-0.863422	-0.007576	-0.008772	0.009033	0.003541	-0.117310	0.000822
1242-0.835888	-0.001123	-0.004848	0.001592	0.000787	0.009793	-0.000229
1243-0.984645	0.025708	-0.000311	-0.002932	-0.006941	0.015990	0.001489
1244-0.953472	-0.011783	0.007317	-0.001381	0.005193	-0.018863	-0.000447
1245-0.904088	0.042234	-0.006843	-0.010994	-0.012872	0.108009	0.001155
1246-0.899175	-0.010617	-0.009087	-0.000142	0.004422	-0.043885	-0.000076
1247-0.913292	0.043367	-0.002269	-0.007934	-0.013615	0.181988	-0.000000
1248-0.861462	0.004377	-0.008248	-0.000086	-0.000609	0.032753	-0.000540
1249-1.013066	0.019405	0.010496	-0.006612	-0.003667	0.126448	-0.000457
1250-0.854512	-0.021761	-0.004698	0.005200	0.007157	-0.107773	-0.000100
1251-0.921930	0.033488	-0.012779	0.001206	-0.010933	0.186914	-0.000651
1252-0.848338	-0.033961	-0.006515	0.006746	0.011828	-0.214839	0.001101
1253-0.992499	0.036673	-0.019053	-0.019287	-0.010463	0.046226	0.001566
1254-0.925797	-0.002263	-0.020998	0.007618	0.002108	-0.004723	-0.000586
1255-0.960299	0.008232	-0.006309	0.002586	-0.001692	-0.023731	0.001691
1256-0.888566	0.009773	0.000386	0.004882	-0.004547	-0.044545	0.001569
1257-0.954135	-0.000865	-0.008450	0.014162	0.000539	0.015148	-0.000148
1258-1.061842	0.032799	-0.004485	-0.000004	-0.009432	0.201110	-0.000840
1259-0.841054	-0.007807	-0.017412	-0.000595	0.002471	-0.003719	-0.000764
1260-0.980766	0.033853	0.007990	-0.001229	-0.012739	0.228740	-0.000994
1261-0.980240	-0.017201	-0.007582	0.018260	0.004990	-0.006391	-0.000623
1262-0.875920	-0.014617	-0.015057	0.006049	0.003607	-0.150013	0.001147
1263-0.846828	-0.026275	-0.015741	-0.000276	0.008697	-0.129681	-0.000205
1264-0.864541	-0.000599	0.011521	0.004879	0.000017	-0.055481	0.001063
1265-0.960510	0.038107	-0.014028	-0.007454	-0.009928	0.182335	-0.000225
1266-0.844274	-0.011903	0.007993	0.009196	0.003279	-0.101425	0.001206
1267-0.899431	-0.001413	0.001792	-0.003123	-0.001351	-0.052060	0.000757
1268-0.972007	-0.005405	-0.012669	0.007941	0.002654	-0.018916	-0.000083
1269-0.953501	0.014832	0.000375	0.011698	-0.004978	0.060923	0.000562
1270-0.893341	0.007588	-0.023716	-0.002168	0.000945	0.026325	-0.000646
1271-0.800642	-0.018857	-0.005190	-0.020297	0.007586	-0.080261	-0.000267
